-3.278291702270508 , -1.2765146493911743 , -2.877286269473087
-3.278291702270508 , -1.2765146493911743 , -2.877265035502446
-3.278291702270508 , -1.2765146493911743 , -2.8773544498775574
-3.278291702270508 , -1.2765146493911743 , -2.8772586034596386
-3.278364896774292 , -1.2765344381332397 , -2.87712700272884
-3.2792930603027344 , -1.27678644657135 , -2.875911530814998
-3.280855894088745 , -1.2772128582000732 , -2.874509635851706
-3.2857370376586914 , -1.2785542011260986 , -2.8727944741827205
-3.2886409759521484 , -1.2793539762496948 , -2.8728636018058955
-3.2945942878723145 , -1.2809959650039673 , -2.8725083483951668
-3.3011820316314697 , -1.2828136682510376 , -2.8723104554484213
-3.305842876434326 , -1.2840971946716309 , -2.8734291236536555
-3.3126282691955566 , -1.2859597206115723 , -2.8732927449921086
-3.319119691848755 , -1.2877459526062012 , -2.872166697298992
-3.3224871158599854 , -1.2886735200881958 , -2.8734722710634584
-3.32578182220459 , -1.289579153060913 , -2.873254137025789
-3.3322267532348633 , -1.2913434505462646 , -2.874001815856376
-3.335620164871216 , -1.2922719717025757 , -2.8749821899586627
-3.3386480808258057 , -1.293097734451294 , -2.875743939420635
-3.3420422077178955 , -1.2940239906311035 , -2.8745964191714704
-3.3481924533843994 , -1.295714020729065 , -2.8727460466026136
-3.3514626026153564 , -1.2966138124465942 , -2.8734424761580715
-3.354684829711914 , -1.297497034072876 , -2.8746336230412877
-3.3578832149505615 , -1.2983708381652832 , -2.8751784084409033
-3.360886573791504 , -1.2991901636123657 , -2.8753727206402213
-3.367382287979126 , -1.300960659980774 , -2.8759568366897144
-3.3707518577575684 , -1.3018803596496582 , -2.8742974316916747
-3.374046564102173 , -1.302785873413086 , -2.872456860470268
-3.377363920211792 , -1.3037043809890747 , -2.870482744539825
-3.383993625640869 , -1.3055599927902222 , -2.8665111852742426
-3.3873538970947266 , -1.3065128326416016 , -2.8640459312804554
-3.3906397819519043 , -1.3074499368667603 , -2.8635147142419504
-3.3939249515533447 , -1.308389663696289 , -2.862479040362915
-3.3974037170410156 , -1.309388518333435 , -2.861487217627914
-3.4040911197662354 , -1.31131911277771 , -2.8601351367077767
-3.4074459075927734 , -1.312291145324707 , -2.859045324131552
-3.410848617553711 , -1.3132802248001099 , -2.8583791888641925
-3.414153575897217 , -1.3142424821853638 , -2.8581588872876127
-3.4207160472869873 , -1.3161497116088867 , -2.859638507487939
-3.427036762237549 , -1.317981481552124 , -2.8601430182124936
-3.430368185043335 , -1.3189433813095093 , -2.860837050940772
-3.4337005615234375 , -1.3199025392532349 , -2.861809801666464
-3.4367659091949463 , -1.3207823038101196 , -2.862405839679363
-3.4400510787963867 , -1.3217216730117798 , -2.863771975470294
-3.4466490745544434 , -1.3235971927642822 , -2.8649967275879655
-3.44991135597229 , -1.3245248794555664 , -2.864111499484126
-3.453198194503784 , -1.3254585266113281 , -2.8655431860612275
-3.4565589427948 , -1.326409935951233 , -2.8658817292915817
-3.459627628326416 , -1.3272778987884521 , -2.8660283762586785
-3.4662024974823 , -1.329141616821289 , -2.8659761473551377
-3.4726059436798096 , -1.3309602737426758 , -2.8638806938518133
-3.4758429527282715 , -1.3318843841552734 , -2.8631384848469916
-3.4791769981384277 , -1.3328373432159424 , -2.863216224824397
-3.482461929321289 , -1.3337780237197876 , -2.862139053531582
-3.485696792602539 , -1.3347094058990479 , -2.860408598254362
-3.4923343658447266 , -1.3366293907165527 , -2.859533616513946
-3.4989707469940186 , -1.33855402469635 , -2.8588727158994343
-3.5055840015411377 , -1.3404678106307983 , -2.8610544783912943
-3.509037971496582 , -1.3414617776870728 , -2.8617432854244
-3.5122971534729004 , -1.3423999547958374 , -2.8608987751548653
-3.515678644180298 , -1.3433712720870972 , -2.862818774514404
-3.5224432945251465 , -1.3453072309494019 , -2.8634432159947845
-3.529038906097412 , -1.3471906185150146 , -2.8646362517397113
-3.5356128215789795 , -1.349057912826538 , -2.865348419898893
-3.5420186519622803 , -1.350868582725525 , -2.8667862890116957
-3.545283317565918 , -1.351787805557251 , -2.8674438668724522
-3.548523426055908 , -1.3527008295059204 , -2.866444908608093
-3.551738977432251 , -1.3536077737808228 , -2.8669512869314673
-3.5581226348876953 , -1.3554036617279053 , -2.868027283417074
-3.5613152980804443 , -1.3562986850738525 , -2.8685112539426996
-3.5646307468414307 , -1.357224464416504 , -2.8700726559715073
-3.567776918411255 , -1.358097791671753 , -2.871591871427947
-3.571093797683716 , -1.359018087387085 , -2.8703034522657567
-3.5776264667510986 , -1.3608450889587402 , -2.8681417219732563
-3.5841310024261475 , -1.362677812576294 , -2.865815924948398
-3.5873935222625732 , -1.3636044263839722 , -2.86389857253903
-3.5907034873962402 , -1.3645492792129517 , -2.8631635202113523
-3.5939388275146484 , -1.3654788732528687 , -2.860484180235934
-3.6003799438476562 , -1.3673499822616577 , -2.8572843612550294
-3.603708505630493 , -1.3683216571807861 , -2.8578790027149106
-3.6070854663848877 , -1.3693081140518188 , -2.8569112478120755
-3.610461711883545 , -1.3702976703643799 , -2.856047464852921
-3.6138367652893066 , -1.371290922164917 , -2.854713259058195
-3.6206092834472656 , -1.373291254043579 , -2.854057608897113
-3.6270158290863037 , -1.3751901388168335 , -2.8532150241455603
-3.630413293838501 , -1.3761968612670898 , -2.853832063869734
-3.633714437484741 , -1.3771719932556152 , -2.854948577799383
-3.637112617492676 , -1.378176212310791 , -2.853531404422545
-3.6436407566070557 , -1.380110502243042 , -2.853694513252406
-3.646868944168091 , -1.381065011024475 , -2.8545296838608487
-3.6501944065093994 , -1.3820475339889526 , -2.8541176979390097
-3.653228282928467 , -1.3829448223114014 , -2.853930544518842
-3.659708261489868 , -1.3848628997802734 , -2.8540158750496145
-3.662984848022461 , -1.3858321905136108 , -2.8539412667220025
-3.672792911529541 , -1.3887239694595337 , -2.8553813251311353
-3.6761679649353027 , -1.38971745967865 , -2.855254231226546
-3.679469585418701 , -1.3906910419464111 , -2.85446318041852
-3.685825824737549 , -1.3925811052322388 , -2.850398847293578
-3.6923928260803223 , -1.394561529159546 , -2.846936059502001
-3.6990504264831543 , -1.396592617034912 , -2.8431883400683353
-3.705655574798584 , -1.398621916770935 , -2.8441236648386257
-3.7123348712921143 , -1.400668978691101 , -2.8436859259842735
-3.7155776023864746 , -1.4016627073287964 , -2.844797679675788
-3.7188446521759033 , -1.4026633501052856 , -2.8439803749450103
-3.722111940383911 , -1.4036637544631958 , -2.8449738786603964
-3.7254037857055664 , -1.4046701192855835 , -2.844864665015915
-3.7316510677337646 , -1.4065717458724976 , -2.846776801145509
-3.7347030639648438 , -1.4074965715408325 , -2.8479631753380032
-3.737950086593628 , -1.4084761142730713 , -2.8492715916388445
-3.7411739826202393 , -1.4094449281692505 , -2.850093668493112
-3.7475523948669434 , -1.411349892616272 , -2.85140853176767
-3.754004716873169 , -1.4132720232009888 , -2.8528927138486355
-3.7572314739227295 , -1.414231300354004 , -2.852329086303255
-3.7605059146881104 , -1.4152079820632935 , -2.8510964620617587
-3.7638280391693115 , -1.4162019491195679 , -2.8506277148785677
-3.7703983783721924 , -1.4181715250015259 , -2.8494589908969385
-3.7767953872680664 , -1.4201018810272217 , -2.848196793528297
-3.783358335494995 , -1.4220960140228271 , -2.8452046668443116
-3.7866010665893555 , -1.4230899810791016 , -2.8431146821365214
-3.789794683456421 , -1.4240716695785522 , -2.8436196479957814
-3.793133020401001 , -1.42509925365448 , -2.8423658127427305
-3.7996127605438232 , -1.4271057844161987 , -2.8401003463678935
-3.802924156188965 , -1.4281349182128906 , -2.840460142529359
-3.806356191635132 , -1.4292018413543701 , -2.8399143737776407
-3.809666633605957 , -1.4302335977554321 , -2.8390074407407826
-3.816432476043701 , -1.432342767715454 , -2.8401249147800187
-3.8197193145751953 , -1.4333655834197998 , -2.8396728631509394
-3.8228116035461426 , -1.4343316555023193 , -2.837887112423143
-3.826096534729004 , -1.4353605508804321 , -2.8382065966747385
-3.829454183578491 , -1.4364111423492432 , -2.8384652728442976
-3.8359038829803467 , -1.4384288787841797 , -2.8381860659888183
-3.8422582149505615 , -1.4404125213623047 , -2.839466625032209
-3.848686933517456 , -1.4424123764038086 , -2.840864471652606
-3.8550708293914795 , -1.4443854093551636 , -2.8428970093151986
-3.8583123683929443 , -1.4453833103179932 , -2.8429749702271083
-3.861626386642456 , -1.4464036226272583 , -2.8428488333490916
-3.86489200592041 , -1.4474092721939087 , -2.8428650610073087
-3.871326208114624 , -1.4493917226791382 , -2.8424003781982066
-3.8780250549316406 , -1.4514602422714233 , -2.8421509750804232
-3.8813865184783936 , -1.4524987936019897 , -2.8417208871952044
-3.884650230407715 , -1.4535101652145386 , -2.8404529688939597
-3.8879854679107666 , -1.45454740524292 , -2.8397172077333215
-3.8946290016174316 , -1.4566236734390259 , -2.837724758949986
-3.9011220932006836 , -1.4586716890335083 , -2.834917385752452
-3.9044029712677 , -1.4597129821777344 , -2.833612748018587
-3.907538652420044 , -1.4607102870941162 , -2.833716681715856
-3.910841941833496 , -1.461765170097351 , -2.831260036343006
-3.914119243621826 , -1.462817907333374 , -2.8303030167916683
-3.9206719398498535 , -1.464929461479187 , -2.829986379318672
-3.923924446105957 , -1.4659767150878906 , -2.8302126462655526
-3.9271771907806396 , -1.4670231342315674 , -2.830473985896532
-3.9305272102355957 , -1.4680975675582886 , -2.832008919732859
-3.936964750289917 , -1.4701532125473022 , -2.8325965951891208
-3.9432332515716553 , -1.4721564054489136 , -2.832885572656385
-3.949694871902466 , -1.4742205142974854 , -2.8330243435352194
-3.9560370445251465 , -1.4762426614761353 , -2.8331492678869123
-3.959291934967041 , -1.4772826433181763 , -2.831484610082492
-3.962280511856079 , -1.478241205215454 , -2.830939839797781
-3.9655816555023193 , -1.4793028831481934 , -2.8298900903159434
-3.97184419631958 , -1.4813249111175537 , -2.8274915709036823
-3.975022077560425 , -1.4823564291000366 , -2.8279483933750145
-3.9783432483673096 , -1.4834380149841309 , -2.8255954396178664
-3.9815666675567627 , -1.4844931364059448 , -2.8249230986813605
-3.988131284713745 , -1.4866498708724976 , -2.8239431831134305
-3.991520643234253 , -1.4877674579620361 , -2.8222005869881515
-3.9948127269744873 , -1.4888566732406616 , -2.821959539494187
-3.9981281757354736 , -1.4899556636810303 , -2.8210972011556854
-4.004660606384277 , -1.4921281337738037 , -2.8199451566625284
-4.007997989654541 , -1.493241548538208 , -2.8192163049361545
-4.011335849761963 , -1.4943530559539795 , -2.8210900382861834
-4.014434814453125 , -1.4953813552856445 , -2.821348978225015
-4.020896911621094 , -1.4975265264511108 , -2.820511629571479
-4.024139404296875 , -1.4986037015914917 , -2.821209733944124
-4.027382850646973 , -1.4996787309646606 , -2.8218753847531333
-4.030699253082275 , -1.5007743835449219 , -2.823195773673795
-4.037117958068848 , -1.502888560295105 , -2.824005426924742
-4.040412425994873 , -1.5039708614349365 , -2.824363046866171
-4.043586730957031 , -1.5050129890441895 , -2.824428397087003
-4.04683256149292 , -1.506080985069275 , -2.8229704432395804
-4.049861431121826 , -1.5070788860321045 , -2.8237355389855456
-4.056232452392578 , -1.5091766119003296 , -2.8230247991399
-4.0627217292785645 , -1.5113192796707153 , -2.8239548731117887
-4.069357395172119 , -1.5135024785995483 , -2.822924916865957
-4.072482585906982 , -1.514532446861267 , -2.823476136804679
-4.075775146484375 , -1.5156195163726807 , -2.821975061061008
-4.07911491394043 , -1.5167251825332642 , -2.8217988636217166
-4.085479736328125 , -1.5188406705856323 , -2.820545749716508
-4.092010498046875 , -1.5210192203521729 , -2.819021039919651
-4.095225811004639 , -1.5220983028411865 , -2.816609664024979
-4.098536491394043 , -1.5232120752334595 , -2.8175145019537076
-4.101823329925537 , -1.5243171453475952 , -2.8169506291670987
-4.108419418334961 , -1.5265388488769531 , -2.8165050207349935
-4.115018844604492 , -1.528751015663147 , -2.8191574323007327
-4.118259906768799 , -1.5298335552215576 , -2.8192604105074177
-4.121453285217285 , -1.5308985710144043 , -2.820084636315529
-4.12469482421875 , -1.5319793224334717 , -2.8194831225559756
-4.12803316116333 , -1.5330902338027954 , -2.821162051222034
-4.134374141693115 , -1.5351982116699219 , -2.8214033340752525
-4.1375932693481445 , -1.5362662076950073 , -2.821092419568842
-4.140788555145264 , -1.537325143814087 , -2.8221145217166095
-4.14720344543457 , -1.5394506454467773 , -2.8222235067759263
-4.150399208068848 , -1.5405079126358032 , -2.8220322775028106
-4.153594970703125 , -1.5415655374526978 , -2.821955012289916
-4.156790733337402 , -1.5426242351531982 , -2.8214073905382517
-4.16008186340332 , -1.5437160730361938 , -2.8211095973185696
-4.16651725769043 , -1.5458613634109497 , -2.818389238953574
-4.172896862030029 , -1.548012375831604 , -2.8151152818713494
-4.176204681396484 , -1.5491342544555664 , -2.814112946668838
-4.179414749145508 , -1.5502291917800903 , -2.811629824885919
-4.1860456466674805 , -1.5525062084197998 , -2.8096535737992383
-4.189419269561768 , -1.5536707639694214 , -2.8086984899181244
-4.192647933959961 , -1.5547895431518555 , -2.8073247056654624
-4.19566011428833 , -1.5558364391326904 , -2.806906035011657
-4.198958873748779 , -1.5569844245910645 , -2.8065016904408693
-4.205507278442383 , -1.559267282485962 , -2.80602437235871
-4.208542346954346 , -1.5603264570236206 , -2.8055728059433753
-4.2118635177612305 , -1.5614877939224243 , -2.804772199254164
-4.215065002441406 , -1.5626078844070435 , -2.805302687129982
-4.2183146476745605 , -1.5637433528900146 , -2.8055661329604122
-4.224817276000977 , -1.566003680229187 , -2.807904784310799
-4.231274604797363 , -1.5682405233383179 , -2.808481736986914
-4.234552383422852 , -1.5693720579147339 , -2.8098657601849824
-4.2378315925598145 , -1.5704989433288574 , -2.8113199039067958
-4.241063594818115 , -1.5716077089309692 , -2.81092364443707
-4.2472405433654785 , -1.573726773262024 , -2.811538047975701
-4.253778457641602 , -1.575964331626892 , -2.8117261484917067
-4.257011890411377 , -1.5770683288574219 , -2.813442286865028
-4.260269641876221 , -1.5781804323196411 , -2.8117907725229214
-4.263406753540039 , -1.579254388809204 , -2.8116789567808667
-4.269893646240234 , -1.581484079360962 , -2.8102548665281004
-4.27635383605957 , -1.5837119817733765 , -2.808177303183537
-4.279606342315674 , -1.5848397016525269 , -2.80748612391104
-4.286135196685791 , -1.5871024131774902 , -2.8076804275007814
-4.292445182800293 , -1.5893008708953857 , -2.8048727955681927
-4.2957658767700195 , -1.5904632806777954 , -2.8048894932589246
-4.299158096313477 , -1.5916506052017212 , -2.8049329027940897
-4.302478313446045 , -1.5928146839141846 , -2.8037908583540654
-4.308830261230469 , -1.5950461626052856 , -2.803700041136447
-4.312126159667969 , -1.5962027311325073 , -2.8044982586134184
-4.315374374389648 , -1.5973418951034546 , -2.8040760095696995
-4.318574905395508 , -1.598464012145996 , -2.8047183242786744
-4.325072765350342 , -1.6007390022277832 , -2.805162248100581
-4.331357002258301 , -1.6029338836669922 , -2.807150186033031
-4.3377156257629395 , -1.605147123336792 , -2.806694573159278
-4.3408708572387695 , -1.6062456369400024 , -2.8064060818046648
-4.343883037567139 , -1.607293725013733 , -2.8070653072793865
-4.3470869064331055 , -1.6084072589874268 , -2.8070958409463174
-4.350218296051025 , -1.609496831893921 , -2.8064277766244166
-4.356621265411377 , -1.6117372512817383 , -2.8046596872688663
-4.359869480133057 , -1.6128772497177124 , -2.8034551933437553
-4.363068580627441 , -1.6140042543411255 , -2.802271196175951
-4.366361618041992 , -1.615168809890747 , -2.8010962697416084
-4.3728251457214355 , -1.6174660921096802 , -2.79860501377184
-4.376065254211426 , -1.6186282634735107 , -2.7957943030507706
-4.379278659820557 , -1.6197903156280518 , -2.793383434104766
-4.3823466300964355 , -1.6209081411361694 , -2.7909701671577416
-4.388879776000977 , -1.6233092546463013 , -2.787367628823871
-4.392131805419922 , -1.6245125532150269 , -2.787049581453535
-4.3953351974487305 , -1.625701665878296 , -2.7852585948283024
-4.398655891418457 , -1.626937985420227 , -2.7851556091761367
-4.401881694793701 , -1.628139853477478 , -2.784672332516683
-4.408164978027344 , -1.630486011505127 , -2.784679956201716
-4.411390781402588 , -1.631687045097351 , -2.785659149998526
-4.414570331573486 , -1.6328675746917725 , -2.786532717208041
-4.417728424072266 , -1.6340333223342896 , -2.789439741871857
-4.4210076332092285 , -1.6352356672286987 , -2.7909324884328397
-4.427309513092041 , -1.6375322341918945 , -2.7935312366559297
-4.433590888977051 , -1.6398111581802368 , -2.794183557908196
-4.439940452575684 , -1.642124891281128 , -2.7905100134847087
-4.443195819854736 , -1.6433186531066895 , -2.789760911697487
-4.446379661560059 , -1.6444882154464722 , -2.78932410732555
-4.449562072753906 , -1.645661473274231 , -2.787440362511413
-4.455542087554932 , -1.64788019657135 , -2.7852094783950814
-4.461825370788574 , -1.6502267122268677 , -2.782569719122748
-4.465047359466553 , -1.6514378786087036 , -2.7815089859465685
-4.468055248260498 , -1.652571201324463 , -2.7810547942348203
-4.471323013305664 , -1.653805136680603 , -2.7799771555968946
-4.474352836608887 , -1.6549525260925293 , -2.77921372169609
-4.48085880279541 , -1.6574265956878662 , -2.7770312357942295
-4.487286567687988 , -1.659892201423645 , -2.7737417864689555
-4.4906158447265625 , -1.6611778736114502 , -2.7723396348351668
-4.493731498718262 , -1.662384033203125 , -2.772120048231733
-4.496964931488037 , -1.6636369228363037 , -2.771704747976642
-4.503242015838623 , -1.6660720109939575 , -2.771457019291232
-4.5095906257629395 , -1.6685320138931274 , -2.7719500821091043
-4.512753963470459 , -1.6697551012039185 , -2.773375820674083
-4.515753269195557 , -1.670911192893982 , -2.774044108176691
-4.51901388168335 , -1.6721631288528442 , -2.7759502588458003
-4.522158145904541 , -1.6733654737472534 , -2.7767685159247186
-4.525279998779297 , -1.6745551824569702 , -2.7782142827272613
-4.531597137451172 , -1.676954984664917 , -2.7792041947333437
-4.5348381996154785 , -1.6781878471374512 , -2.776984507692544
-4.5379838943481445 , -1.679386854171753 , -2.7778347163754686
-4.544439792633057 , -1.6818498373031616 , -2.776710085737323
-4.547606945037842 , -1.6830637454986572 , -2.7744358289925177
-4.550819396972656 , -1.6842999458312988 , -2.774078665302882
-4.5541486740112305 , -1.6855852603912354 , -2.7722452343922614
-4.560470104217529 , -1.6880452632904053 , -2.7692125511600874
-4.563652038574219 , -1.6892904043197632 , -2.7680109392370413
-4.566903114318848 , -1.6905676126480103 , -2.7664723955521766
-4.570127487182617 , -1.6918437480926514 , -2.762938789528054
-4.5732316970825195 , -1.6930795907974243 , -2.7624357191834377
-4.579624652862549 , -1.695634365081787 , -2.7606480753523135
-4.58281946182251 , -1.6969162225723267 , -2.759344640513763
-4.586014270782471 , -1.6981979608535767 , -2.7607410784547857
-4.589045524597168 , -1.6994118690490723 , -2.760561787706829
-4.5956220626831055 , -1.7020519971847534 , -2.759463120936847
-4.598886966705322 , -1.7033625841140747 , -2.7603157252808668
-4.6021294593811035 , -1.7046617269515991 , -2.7606762180785585
-4.605230808258057 , -1.705904483795166 , -2.760258744190679
-4.611715316772461 , -1.7085033655166626 , -2.760940873434435
-4.61479377746582 , -1.7097350358963013 , -2.761072944452389
-4.617989540100098 , -1.7110143899917603 , -2.7605379290942396
-4.621139049530029 , -1.7122730016708374 , -2.762277900725303
-4.62734842300415 , -1.7147409915924072 , -2.764783215173362
-4.633631706237793 , -1.7172287702560425 , -2.7659652785242237
-4.636834144592285 , -1.7184914350509644 , -2.7660592251307077
-4.6399664878845215 , -1.7197246551513672 , -2.766969010995383
-4.642981052398682 , -1.7209111452102661 , -2.7662995362873204
-4.6493401527404785 , -1.7234137058258057 , -2.7665394082479837
-4.6525187492370605 , -1.7246674299240112 , -2.765300826877047
-4.655719757080078 , -1.725933313369751 , -2.764742674916513
-4.658944129943848 , -1.7272095680236816 , -2.764606540251626
-4.665389537811279 , -1.7297694683074951 , -2.7623575314582456
-4.668422222137451 , -1.7309796810150146 , -2.76139574474485
-4.671712398529053 , -1.7322951555252075 , -2.7611177395539643
-4.674743175506592 , -1.7335094213485718 , -2.759942584944614
-4.681128978729248 , -1.736081600189209 , -2.7581227514386097
-4.684367656707764 , -1.7373898029327393 , -2.7572496663119677
-4.687629222869873 , -1.7387083768844604 , -2.7575865374408077
-4.693847179412842 , -1.7412233352661133 , -2.758032127750903
-4.7000203132629395 , -1.7437138557434082 , -2.7590692555672893
-4.703189849853516 , -1.7449897527694702 , -2.758736427963002
-4.706172466278076 , -1.7461881637573242 , -2.760386781072515
-4.7092976570129395 , -1.7474398612976074 , -2.760846940596722
-4.712470531463623 , -1.7487077713012695 , -2.762008258893638
-4.718844890594482 , -1.7512404918670654 , -2.7648165786190364
-4.72206974029541 , -1.7525149583816528 , -2.765646288926469
-4.725177764892578 , -1.7537411451339722 , -2.765980539666022
-4.731440544128418 , -1.7562121152877808 , -2.7659796097823652
-4.737773418426514 , -1.758711814880371 , -2.7648437690314562
-4.744081497192383 , -1.7612049579620361 , -2.765115086181983
-4.747282028198242 , -1.7624722719192505 , -2.763976402816422
-4.750316143035889 , -1.7636789083480835 , -2.7621243731590477
-4.753561019897461 , -1.7649720907211304 , -2.7625170563385666
-4.759741306304932 , -1.7674447298049927 , -2.7600091225246555
-4.762887477874756 , -1.7687115669250488 , -2.7575557877951486
-4.766056060791016 , -1.7699906826019287 , -2.7582257367318115
-4.769247055053711 , -1.771281361579895 , -2.7562573498597382
-4.772507190704346 , -1.7726038694381714 , -2.75618392775125
-4.7787909507751465 , -1.7751590013504028 , -2.7559774434956426
-4.785308361053467 , -1.7778109312057495 , -2.7546499324918883
-4.791635036468506 , -1.7803940773010254 , -2.7537725587228614
-4.794868469238281 , -1.7817156314849854 , -2.7533557929788994
-4.798053741455078 , -1.783020257949829 , -2.7523854311104
-4.804470062255859 , -1.785651683807373 , -2.7520790908253328
-4.807631015777588 , -1.7869492769241333 , -2.752019947931375
-4.810838222503662 , -1.7882671356201172 , -2.7514398757470255
-4.813765525817871 , -1.7894668579101562 , -2.7538517083275953
-4.820073127746582 , -1.7920304536819458 , -2.757748671924473
-4.823242664337158 , -1.7933073043823242 , -2.759479129552557
-4.826132297515869 , -1.7944663763046265 , -2.760739635374473
-4.829163551330566 , -1.7956792116165161 , -2.761284434621428
-4.832313060760498 , -1.7969379425048828 , -2.761421023877502
-4.838446617126465 , -1.7993918657302856 , -2.76102620878813
-4.841477394104004 , -1.8006069660186768 , -2.7595088976135598
-4.8446946144104 , -1.8019009828567505 , -2.7588084360979326
-4.84772253036499 , -1.8031225204467773 , -2.757476163769368
-4.854130744934082 , -1.8057074546813965 , -2.7581873484593613
-4.857205867767334 , -1.8069478273391724 , -2.7581475331675986
-4.8603739738464355 , -1.8082282543182373 , -2.756853418465339
-4.863611221313477 , -1.8095402717590332 , -2.7562111116384447
-4.869846343994141 , -1.8120808601379395 , -2.7528708543752924
-4.876213073730469 , -1.8147006034851074 , -2.750034621974584
-4.8793487548828125 , -1.8159936666488647 , -2.750877928208406
-4.882577896118164 , -1.8173246383666992 , -2.750417048118239
-4.885737895965576 , -1.8186242580413818 , -2.7524550536212056
-4.892061710357666 , -1.8212146759033203 , -2.7536552776908843
-4.895270824432373 , -1.8225278854370117 , -2.752699673414995
-4.89845609664917 , -1.8238331079483032 , -2.7526634302633393
-4.901571273803711 , -1.8251091241836548 , -2.752954779032094
-4.904593467712402 , -1.8263449668884277 , -2.753843139985422
-4.910921096801758 , -1.828925371170044 , -2.7563422396723305
-4.917093753814697 , -1.8314175605773926 , -2.7594445346669616
-4.9202880859375 , -1.832700252532959 , -2.7600477448021397
-4.923412322998047 , -1.8339532613754272 , -2.760305707270988
-4.926512241363525 , -1.8351991176605225 , -2.7586083910747514
-4.929609775543213 , -1.8364511728286743 , -2.7563205492017575
-4.935753345489502 , -1.8389482498168945 , -2.7551701576736027
-4.938636779785156 , -1.8401223421096802 , -2.7546184644146
-4.941800117492676 , -1.841414451599121 , -2.7529891401533493
-4.944891929626465 , -1.8426809310913086 , -2.7526376959680694
-4.948076248168945 , -1.8439887762069702 , -2.7510812897254797
-4.951141357421875 , -1.845253586769104 , -2.749337019222323
-4.957453727722168 , -1.8478726148605347 , -2.747650689381156
-4.960631847381592 , -1.8491944074630737 , -2.7472859147625837
-4.967126846313477 , -1.851900339126587 , -2.746261423663278
-4.9735493659973145 , -1.8545833826065063 , -2.7448533376888418
-4.979922294616699 , -1.8572533130645752 , -2.744872385570819
-4.983144760131836 , -1.8586012125015259 , -2.7459161996338612
-4.986343860626221 , -1.8599389791488647 , -2.745130850814793
-4.99257755279541 , -1.8625495433807373 , -2.7452448052606795
-4.998928546905518 , -1.865207314491272 , -2.7462323345071447
-5.002058029174805 , -1.8665143251419067 , -2.74575002849113
-5.005188941955566 , -1.867818832397461 , -2.747843091607726
-5.008368968963623 , -1.8691366910934448 , -2.7495849815645594
-5.014500617980957 , -1.8716626167297363 , -2.7511065623710156
-5.017638206481934 , -1.8729510307312012 , -2.7527266003714845
-5.020893573760986 , -1.874285101890564 , -2.752598582816509
-5.023983955383301 , -1.8755542039871216 , -2.7513311462506795
-5.030276775360107 , -1.878153920173645 , -2.748808218178484
-5.033479690551758 , -1.8794829845428467 , -2.7477029060668294
-5.03663444519043 , -1.8807951211929321 , -2.7472293846672957
-5.039787769317627 , -1.8821109533309937 , -2.7453539845647157
-5.042986869812012 , -1.8834491968154907 , -2.745358759709347
-5.04931116104126 , -1.8861041069030762 , -2.7426498652087394
-5.052459716796875 , -1.8874319791793823 , -2.7422750602795847
-5.055655002593994 , -1.8887791633605957 , -2.7428587148719132
-5.061975002288818 , -1.891445279121399 , -2.7408965326292307
-5.065168380737305 , -1.8927969932556152 , -2.7414205777150404
-5.0684075355529785 , -1.8941696882247925 , -2.7401414615923736
-5.0715532302856445 , -1.8955044746398926 , -2.7404299465005804
-5.077838897705078 , -1.8981866836547852 , -2.736901333060642
-5.081119060516357 , -1.8995931148529053 , -2.7360990706823083
-5.084259033203125 , -1.9009404182434082 , -2.736450962464065
-5.087329387664795 , -1.9022579193115234 , -2.7359939348059896
-5.093753814697266 , -1.9050016403198242 , -2.7395704350954615
-5.09988260269165 , -1.907599925994873 , -2.7418807221365187
-5.1030073165893555 , -1.9089186191558838 , -2.7426384037082423
-5.1061553955078125 , -1.9102468490600586 , -2.742053568203124
-5.110724925994873 , -1.9121779203414917 , -2.7414852030578176
-5.113802909851074 , -1.9134777784347534 , -2.742497277035599
-5.1197710037231445 , -1.9160010814666748 , -2.74070532161607
-5.1228928565979 , -1.9173269271850586 , -2.7392375936169033
-5.125990867614746 , -1.9186440706253052 , -2.7399523899138467
-5.132113933563232 , -1.9212548732757568 , -2.7372720971500337
-5.135231018066406 , -1.9225919246673584 , -2.7354493798605293
-5.138440132141113 , -1.9239709377288818 , -2.7360454450219893
-5.141578674316406 , -1.9253214597702026 , -2.73449189318985
-5.147920608520508 , -1.9280649423599243 , -2.7318583196597954
-5.151100158691406 , -1.9294482469558716 , -2.730633078096873
-5.1543707847595215 , -1.9308757781982422 , -2.729512261865762
-5.1575703620910645 , -1.9322764873504639 , -2.7284262764308655
-5.163922309875488 , -1.935059905052185 , -2.7280605271065763
-5.167166233062744 , -1.9364852905273438 , -2.727152654924908
-5.170339584350586 , -1.937882900238037 , -2.7263279528370963
-5.173489570617676 , -1.9392704963684082 , -2.7270684872633306
-5.176501274108887 , -1.940596103668213 , -2.7268255390559437
-5.182641506195068 , -1.9432963132858276 , -2.727579882988878
-5.18873929977417 , -1.9459668397903442 , -2.729766189429709
